word,pronunciation,meaning1,meaning2,meaning3
infinity,in'finiti,(như) infinitude,"(toán học) vô cực, vô tận","vô cùng, vô tận"
maturation,",mætjuə'reiʃn",sự chín (trái cây),"sự mưng mủ (mụn, nhọt...); sự làm mưng mủ","sự thành thực, sự trưởng thành"
flushed,,xúc động,,
affirmation,",æfə:'meiʃn","sự khẳng định, sự xác nhận; sự quả quyết","lời khẳng định, lời xác nhận; lời quả quyết",(pháp lý) sự xác nhận; sự phê chuẩn
crept,kri:p,"(số nhiều) sự ghê rợn, sự rùng mình, sự sởn gáy, sự khiếp đảm, sự hãi hùng","sự bó, sự trườn",lỗ hốc (trong hàng rào...)
concurrently,,"đồng thời, kiêm",,
illustrative,'iləstreitiv,(để) minh hoạ,,
liberalization,",libərəlai'zeiʃn",sự mở rộng tự do; sự làm cho có tự do,,
lineage,'liniidʤ,"nòi giống, dòng, dòng giống, dòng dõi",,
drastically,,"mạnh mẽ, quyết liệt",trầm trọng,
inmate,'immeit,người ở cùng (trong một nhà...),"người bệnh (nằm trong bệnh viện, nhà thương điên...)",người ở tù
accelerating,æk'seləreitiɳ,làm nhanh thêm,gia tốc,
unspecified,' n'spesifaid,"không chỉ rõ, không nói rõ",,
extant,eks'tænt,"(pháp lý) hiện có, hiện còn",,
creeping,,"dần dần, từ từ",,
autopsy,'ɔ:təpsi,(y học) sự mổ xác (để khám nghiệm),(nghĩa bóng) sự mổ xẻ phân tích,
cyclical,'saiklik,"tuần hoàn, theo chu kỳ",,
gallant,'gælənt,dũng cảm; hào hiệp,"uy nghi, lộng lẫy, tráng lệ (thuyền...); cao lớn đẹp dẽ (ngựa...)","(từ cổ,nghĩa cổ) ăn mặc đẹp, chải chuốt, bảnh bao"
inductive,in'dʌktiv,quy nạp,(điện học) cảm ứng,
authorship,'ɔ:θəʃip,nghề viết văn,nguồn tác giả (một cuốn sách),
vertices,'və:teks,"đỉnh, chỏm, chóp, ngọn","(nghĩa bóng) đỉnh, cực điểm",(giải phẫu) đỉnh đầu
concentric,kɔn'sentrik,đồng tâm,,
authentication,"ɔ:,θenti'keiʃn","sự xác nhận là đúng, sự chứng minh là xác thực",sự làm cho có giá trị; sự nhận thức,
inhibitory,in'hibitiv,"để ngăn chặn, để hạn chế, để kiềm chế","để ngăn cấm, để cấm",
speculate,'spekjuleit,tự biên,"suy đoán, đưa ra ý kiến này ý kiến nọ về, ức đoán","đầu cơ, tích trữ"
materialism,mə'tiəriəlizm,chủ nghĩa duy vật,"sự nặng nề vật chất, sự quá thiên về vật chất",
solemnly,,trọng thể; chính thức,long trọng; trang nghiêm,"uy nghi, uy nghiêm"
recital,ri'saitl,"sự kể lại, sự thuật lại, sự kể lể; chuyện kể lại, chuyện thuật lại","sự ngâm, sự bình (thơ)",(âm nhạc) cuộc biểu diễn độc tấu
depict,di'pikt,vẽ,"tả, miêu tả",
concise,kənsais,"ngắn gọn, súc tích (văn)",,
repentance,ri'pentəns,"sự ân hận, sự ăn năn, sự hối hận",,
molar,'moulə,(thuộc) răng hàm,để nghiến,(hoá học) phân tử gam
speedily,,"<thgt> mau lẹ, nhanh, nhanh chóng","ngay lập tức, không chậm trễ (làm việc, đi đến )",
rotate,rou'teit,"quay, xoay quanh",luân phiên nhau,(thực vật học) có hình bánh xe
exertion,ig'zə:ʃn,"sự dùng, sự sử dụng (sức mạnh, ảnh hưởng...)","sự cố gắng, sự nổ lực, sự rán sức",
septic,'septik,"(y học) nhiễm khuẩn, nhiễm trùng",gây thối,"hố rác tự hoại, hố phân tự hoại (do hoạt động của các vi khuẩn)"
intellectually,,"về mặt trí tuệ, trí thức",,
magnetism,'mægnitizm,từ học,hiện tượng từ,tính từ
fucking,,"rất, vô cùng",,
magnetization,",mægnitai'zeiʃn",sự từ hoá,"sự lôi cuốn, sự hấp dẫn; sự dụ hoặc, sự thôi miên",
groceries,,hàng tạp phẩm,,
extraneous,eks'treinjəs,"bắt nguồn ở ngoài, xa lạ","không thuộc về, không dính dáng, không liên quan đến (vấn đề đang giải quyết...)",
hasten,'heisn,"thúc (ai) làm gấp, giục (ai) mau lên",đẩy nhanh (công việc),"vội, vội vàng, vội vã; hấp tấp"
polling,,việc bỏ phiếu,"địa điểm bỏ phiếu, địa điểm bầu cử",
inductance,in'dʌktəns,tính tự cảm,độ tự cảm,
motherhood,'mʌðəhud,"chức năng làm mẹ, bổn phận làm mẹ",tình mẹ,
desolate,'desəlit,"bị tàn phá, tan hoang, đổ nát","hoang vắng, không người ở, tiêu điều","bị ruồng bỏ, bị bỏ rơi; lẻ loi, bơ vơ, cô độc"
dialectic,",daiə'lektik",biện chứng,(như) dialectal,người có tài biện chứng
brutality,bru:'tæliti,"tính hung ác, tính tàn bạo",hành động hung ác,
liberally,,"tùy tiện, tùy nghi",,
refine,ri'fain,"lọc, lọc trong, luyện tinh, tinh chế","làm cho tinh tế hơn, làm cho lịch sự hơn, làm cho tao nhã hơn, làm cho sành sõi hơn (sở thích, ngôn ngữ, tác phong...)","trở nên tinh tế hơn, trở nên lịch sự hơn, trở nên tao nhã hơn, trở nên sành sõi hơn (sở thích, ngôn ngữ, tác phong...)"
recitation,",resi'teiʃn","sự kể lại, sự kể lể","sự ngâm thơ, sự kể chuyện (thuộc lòng, trước thính giả)",sự đọc thuộc lòng (bài học); bài học thuộc lòng
constancy,'kɔnstənsi,"sự bền lòng, tính kiên trì","tính kiên định, tính trung kiên; sự trung thành, sự chung thuỷ","sự bất biến, sự không thay đổi"
diffused,,lan rộng; truyền bá; phổ biến,lộn xộn; rối rắm; tản mạn; thiếu chặt chẽ,
relativistic,,<lý> học dựa trên thuyết tương đối,,
dialectical,",daiə'lektik",biện chứng,(như) dialectal,người có tài biện chứng
unnamed,'ʌn'neimd,"không tên, vô danh",,
dwelt,dwel,"((thường) + in,  at,  near,  on) ở, ngụ, ở","(+ on,  upon) dừng lại ở, chăm chú vào, nhấn lâu vào, day đi day lại",đứng chững lại (trước khi vượt rào) (ngựa)
interchangeable,",intə'tʃeindʤəbl",có thể thay cho nhau,đổi lẫn được,
beheld,bi'hould,nhìn ngắm,"thấy, trông thấy","chú ý!, để ý!"
forging,,mẩu kim loại thành hình nhờ ép nén,,
espionage,,"hoạt động tình báo, hoạt động gián điệp",,
retorted,ri'tɔ:tid,"cong queo, vặn vẹo",,
heathen,'hi:ðən,"người ngoại đạo (đối với người theo đạo Do-thái,  Cơ-ddốc hay đạo Hồi)",người không văn minh; người dốt nát,ngoại đạo
stewardship,'stjuədʃip,"cương vị quản lý, cương vị quản gia",cương vị chiêu đãi viên,
demarcation,",di:mɑ:'keiʃn",sự phân ranh giới,,
wickedness,'wikidnis,tính chất đồi bại,tính chất độc ác,tính chất nguy hại
serviceable,'sə:visəbl,"có ích, có thể dùng được; tiện lợi","tốt bụng, sẵn sàng giúp đỡ; có khả năng giúp đỡ","bền, có thể dãi dầu (đồ dùng)"
lymphatic,lim'fætik,(sinh vật học) (thuộc) bạch huyết,nhẽo nhợt (cơ); xanh xao; phờ phạc,mạch bạch huyết
zealous,'zeləs,"sốt sắng, hắng hái; có nhiệt tâm, có nhiệt huyết",,
amiable,'eimjəbl,"tử tế, tốt bụng","nhã nhặn, hoà nhã","dễ thương, đáng yêu"
flushing,,sự rửa bằng tia nước,sự nhuộm màu đỏ máu,
distort,dis'tɔ:t,"vặn vẹo, bóp méo, làm méo mó","bóp méo, xuyên tạc (sự việc...)",
retort,ri'tɔ:t,"sự trả miếng, sự trả đũa; sự vặn lại; sự đập lại, sự bắt bẻ lại, sự câi lại, sự đối đáp lại","lời vặn lại, lời đập lại, lời câi lại, lời đối đáp lại","trả miếng, trả đũa, vặn lại; đập lại, bắt bẻ lại, câi lại, đối đáp lại (lý lẽ...)"
decisively,,"kiên định, dứt khoát",,
auctions,,(Econ) Đấu giá.,,
contrived,,"trù tính, có sắp xếp trước",,
democratization,"di,mɔkrətai'zeiʃn",sự dân chủ hoá,,
degenerate,di'dʤenərit,"thoái hoá, suy đồi","(sinh vật học) giống thoái hoá (người, súc vật)",thoái hoá
intermittently,,"từng cơn từng hồi, không liên tục",,
bracing,'breisiɳ,"làm cường tráng, làm khoẻ mạnh",,
glued,,sự dán,,
rustic,'rʌstik,"mộc mạc, quê mùa; chất phác; thô kệch","(kiến trúc) đẽo qua loa, chưa nhẵn mặt (đá)",không đều (chữ viết)
remittance,ri'mitəns,"sự gửi tiền, sự gửi hàng","món tiền nhận được qua bưu điện, món hàng nhận qua bưu điện",
advisability,"əd,vaizə'biliti","tính chất nên, tính chất thích hợp, tính chất đáng theo","tính chất khôn, tính chất khôn ngoan",
overhaul,'ouvəhɔ:l,"sự kiểm tra kỹ lưỡng, sự xem xét toàn bộ","sự đại tu[,ouvə'hɔ:l]",tháo ra để xem xét cho kỹ; xem xét lại toàn bộ
delineation,"di,lini'eiʃn","sự mô tả, sự phác hoạ","hình mô tả, hình phác hoạ",
profess,profess,"tuyên bố, bày tỏ, nói ra","tự cho là, tự xưng là, tự nhận là","theo, tuyên bố tin theo, nhận là tin theo (đạo)..."
gent,dʤent,(viết tắt) của gentleman,"nhuôi &, ngài",(đùa cợt) người tự cho mình là hào hoa phong nhã
wharves,w :f,"(hàng hi) bến tàu, cầu tàu",(hàng hi) cho (hàng) vào kho ở bến,(hàng hi) buộc (tàu) vào bến
gutter,'gʌtə,"máng nước, ống máng, máng xối (dưới mái nhà)","rânh nước (xung quanh nhà, hai bên đường phố...)",(nghĩa bóng) nơi bùn lầy nước đọng; cặn bã (xã hội)
reflexive,,<ngôn> phản thân,<ngôn> động từ phản thân; đại từ phản thân,
visionary,'viʤnəri,"tưởng tượng, hão huyền, hư ảo, mộng ảo",có những ý nghĩ hư ảo không thực tế,người có những ý nghĩ hư ảo không thực tế
recessive,ri'sesiv,"lùi lại, thụt lùi",(sinh vật học) lặn (đặc tính trong di truyền),(sinh vật học) tính lặn (trong di truyền)
bluntly,'blʌntli,"lỗ mãng; không giữ ý tứ; tính thẳng thừng, toạc móng heo",,
veiled,veild,che mạng,"bị che, bị phủ","úp mở; che đậy, che giấu"
graciously,,"hoà nhã, ân cần","tử tế, độ lượng, khoan dung",
isolating,,(thuộc đơn ngữ phân tích tính) đơn lập,,
optically,,về phương diện quang học,,
restlessness,'restlisnis,sự không nghỉ,"sự luôn luôn động đậy, sự hiếu động","sự không ngủ được, sự thao thức; sự bồn chồn, sự áy náy"
braces,,(Tech) dấu ngoặc ôm,,
mitral,'maitrəl,"(thuộc) mũ tế, như mũ tế",(giải phẫu) (thuộc) van hai lá; như van hai lá,
ulceration,",ʌlsəreiʃn",(y học) sự loét,sự biến thành ung nhọt (nghĩa bóng),
affirmatively,,"khẳng định, quả quyết",,
grafting,,sự ghép cành,sự ghép xương,kỹ thuật ghép
antiseptic,",ænti'septik",khử trùng,chất khử trùng,
inventive,in'ventiv,"có tài phát minh, có tài sáng chế; có óc sáng tạo; đầy sáng tạo","để phát minh, để sáng chế; để sáng tạo","(thuộc) sự phát minh, (thuộc) sự sáng chế, (thuộc) sự sáng tạo"
crustal,,thuộc vỏ (trái đất...),,
materiality,"mə,tiəri'æliti","tính vật chất, tính hữu tình; thực chất","tính trọng đại, tính cần thiết",
pyramidal,pi'ræmidl,(thuộc) hình chóp; có hình chóp,,
robustness,,"sự tráng kiện, sự cường tráng; tình trạng có sức khoẻ",sự làm mạnh khoẻ; tình trạng đòi hỏi sức mạnh,"sự không tế nhị; sự ngay thẳng, sự thiết thực (trí óc...)"
pleasurable,'pleʤərəbl,"dễ chịu, thú vị, làm vui lòng, làm vừa ý",,
midline,,đường trung bình,m. of a trapezoid trung bình tuyến của một hình thang,
efficacious,",efi'keiʃəs","có hiệu quả, có hiệu lực (thuốc...)",sinh lợi (tiền vốn...),
deductive,di'dʌktiv,suy diễn,,
delineate,di'linieit,"vẽ (hình...); vạch (kế hoạch...); mô tả, phác hoạ",,
recede,ri'si:d,"lùi lại, lùi xa dần",rút xuống (thuỷ triều...),"(quân sự) rút đi, rút lui"
maiden,'meidn,"thiếu nữ, trinh nữ, cô gái đồng trinh","gái già, bà cô","ngựa đua chưa giật giải lần nào, cuộc đua cho ngựa chưa giật giải lần nào"
overtly,,"công khai, không úp mở",,
overture,'ouvətjuə,"sự đàm phán, sự thương lượng",((thường) số nhiều) lời đề nghị,(âm nhạc) khúc mở màn
remit,ri'mit,"tha, xá (tội)","miễn giảm, miễn thi hành (thuế, hình phạt...)","gửi, chuyển (hàng hoá, tiền...) qua bưu điện..."
cocked,kɔkt,"vểnh lên, hếch lên",,
illustrator,'iləstreitə,người vẽ tranh minh hoạ (cho sách báo),người minh hoạ; vật minh hoạ,
piercing,'piəsiɳ,nhọc sắc,"xoi mói (cái nhìn); buốt thấu xương (lạnh); nhức nhối (đau...); nhức óc (tiếng la thét); sắc sảo, sâu sắc (cách nhận định); châm chọc (lời nhận xét)",
contagion,kən'teidʤən,sự lây ((nghĩa đen) & (nghĩa bóng)),bệnh lây,"(nghĩa bóng) ảnh hưởng dễ tiêm nhiễm, ảnh hưởng xấu"
haulage,'hɔ:lidʤ,sự kéo,(ngành mỏ) sự đẩy gồng,sự chuyên chở hàng (bằng xe vận tải); cước phí chuyên chở
relator,,"người kể lại, người trình bày lại",(pháp luật) người cáo giác,
alias,'eiliæs,"bí danh, tên hiệu, biệt hiệu",tức là; bí danh là; biệt hiệu là,
agreeably,,"thú vị, dễ chịu",,
materialistic,"mə,tiəriə'listik",duy vật,"nặng về vật chất, quá thiên về vật chất",
feudalism,'fju:dəlizm,chế độ phong kiến,,
menacing,,hăm doạ; đe doạ,,
recur,ri'kə:,trở lại (một vấn đề),trở lại trong trí (ý nghĩ),lại diễn ra (sự việc)
transduction,,(sinh vật học) sự truyền tính trạng,,
relativism,'relətivizm,(triết học) thuyết tương đối,,
laced,,có dây buộc,,
pes,,số nhiều pedes,"chân, cuống",
liberalisation,,sự mở rộng tự do; sự làm cho có tự do,,
unchanging,ʌn'tʃeindʤiɳ,"không thay đổi, không đổi",,
brutally,,"hung bạo, tàn nhẫn",,
plastered,,say rượu,,
lineal,'liniəl,(thuộc) trực hệ (như cha với con),,
citric,'sitrik,(hoá học) xitric,,
hiss,his,"tiếng huýt gió, tiếng xuỵt, tiếng xì",tiếng nói rít lên,"huýt gió (người, rắn...); kêu xì (hơi nước; người để tỏ ý chê bai)"
polled,pould,bị cưa sừng,,
comprehensively,,"hoàn toàn, toàn diện",,
materialize,mə'tiəriəlaiz,vật chất hoá,cụ thể hoá; thành sự thật; thực hiện,hiện ra (hồn ma...)
cultivator,'kʌltiveitə,"người làm ruộng, người trồng trọt ((cũng) culturist)",(nông nghiệp) máy xới,
halting,,"ngập ngừng, lưỡng lự, ngắc ngứ",,
cladding,,"(Tech) tầng phủ, tầng lót, tầng mạ; xử lý mặt ngoài; sơn",,
demonic,di:'mɔnik,(như) demoniac,có tài xuất quỷ nhập thần,
conciliatory,kən'siliətəri,hoà giải,,
lustre,'lʌstə,(như) lustrum,"ánh sáng rực rỡ; vẻ rực rỡ huy hoàng, vẻ đẹp lộng lẫy","nước bóng, nước láng (của tơ lụa, đồ sứ...)"
analytics,",ænə'litiks",môn phân tích,môn giải tích,
entente,Ỵ:n'tỴ:nt,(ngoại giao) hiệp ước thân thiện (giữa một số nước),khối nước thân thiện (giữa một số nước),khối nước trong hiệp ước thân thiện
indentation,",inden'teiʃn","sự làm lõm vào, sự khía răng cưa; sự làm mẻ","vết lõm, khía răng cưa; vết mẻ; dấu chặt đẽo",chỗ lồi lõm (ở bờ biển)
interchangeably,,"có thể thay cho nhau, có thể hoán đổi nhau",,
repent,ri'pent,"ân hận, ăn năn, hối hận",,
concordance,kən'kɔ:dəns,sự phù hợp,"sách dẫn, mục lục",
authorisation,,"sự cho phép, sự cấp phép",giấy phép,
automata,",ɔ:tə'meiʃn","máy tự động, thiết bị tự động",người máy ((nghĩa đen) & (nghĩa bóng)),
immemorial,",imi'mɔ:riəl","xa xưa, thượng cổ",,
indium,'indiəm,(hoá học) Indi,,
solemnity,sə'lemniti,"sự trọng thể, sự long trọng; sự trang nghiêm","nghi thức, nghi lễ",
chilling,'tʃiliɳ,"lạnh, làm ớn lạnh","làm nhụt (nhuệ khí, nhiệt tình...)",
catheterization,,xem catheterize,,
bundled,,(Tech) cả bộ (gía bán),,
grooved,,có dạng khe,được soi rãnh,có ngấn
luster,'lʌstə,(như) lustrum,"ánh sáng rực rỡ; vẻ rực rỡ huy hoàng, vẻ đẹp lộng lẫy","nước bóng, nước láng (của tơ lụa, đồ sứ...)"
decorum,di'dɔ:rəm,"sự đúng mực, sự đoan trang, sự đứng đắn; sự lịch sự, sự lịch thiệp","nghi lễ, nghi thức",
auctioneer,",ɔkʃə'niə",người bán đấu giá,"phụ trách việc bán đấu giá, điều khiển việc bán đấu giá",
bos,bɔs,(từ lóng) phát bắn trượt ((cũng) bos shot),lời đoán sai,việc làm hỏng bét; tình trạng rối bét
psychical,'saikikəl,"(thuộc) tinh thần, (thuộc) tâm thần, (thuộc) linh hồn, (thuộc) tâm linh",,
reaffirm,,xác nhận một lần nữa,,
liberality,",libə'ræliti","tính rộng rãi, tính hoà phóng","tính hẹp hòi, tính không thành kiến","tư tưởng tự do, tư tưởng không câu nệ"
surgically,,(thuộc) phẫu thuật; (thuộc) mổ,,
reorientation,,"sự thay đổi quan điểm, sự thay đổi thái độ",,
botanic,bə'tænik,(thuộc) thực vật học,,
specialisation,,sự chuyên môn hoá,<sinh> sự chuyên hoá,
millennia,mi'leniəm,"nghìn năm, mười thế kỷ",thời đại hoàng kim,
liber,'laibə,(thực vật học) Libe,,
retrenchment,ri'trentʃmənt,"sự bớt, sự giảm bớt (tiền chi tiêu)","sự bỏ bớt, sự cắt xén (một đoạn văn)","(quân sự) sự đắp luỹ, sự xây thành"
advantageously,,"thuận lợi, ích lợi",,
degeneracy,di'dʤenərəsi,"sự thoái hoá, sự suy đồi",,
denture,'dentʃə,"bộ răng, hàm răng",hàm răng giả,
ventrally,,xem ventral,,
financier,fai'nænsiə,chuyên gia tài chính,"nhà tư bản tài chính, nhà tài phiệt","người xuất vốn, người bỏ vốn"
contralateral,,(giải phẫu) đối bên,,
ulcerative,'ʌlsərətiv,gây loét,,
educationally,,về phương diện giáo dục,,
nullify,'nʌlifai,huỷ bỏ; làm thành vô hiệu,,
quarrying,'kwɔriiɳ,"sự khai thác đá, công việc khai thác đá",,
contrivance,kən'traivəns,"sáng kiến, cái sáng chế ra, bộ phận (máy) sáng chế ra",sự khéo léo kỹ xảo,"sự trù tính, sự trù liệu; sự bày đặt, sự xếp đặt (kế hoạch...)"
insolent,'insələnt,"xấc láo, láo xược",,
paganism,'peigənizm,"tà giáo, đạo nhiều thần",,
reps,rep,vải sọc (để bọc nệm) ((cũng) rep),,
heiress,'eəris,người thừa kế (nữ),,
lustrous,'lʌstrəs,"bóng, láng","sáng, rực rỡ, chói lọi, huy hoàng, xán lạn, lộng lẫy",
dialectics,",daiə'lektiks",phép biện chứng,,
materialist,mə'tiəriəlist,"người duy vật, người theo chủ nghĩa duy vật","người nặng về vật chất, người quá thiên về vật chất",
relish,'reliʃ,"đồ gia vị (nước xốt, nước chấm...)","mùi vị, hương vị (của thức ăn)","vẻ lôi cuốn, vẻ hấp dẫn; điều gây hứng thú, ý vị"
specs,speks,(thông tục) kính (đeo mắt),,
leninism,'leninizm,chủ nghĩa Lê-nin,,
concisely,,"gãy gọn, súc tích",,
paradigmatic,,(thuộc) hệ biến hoá,"(thuộc) kiểu, mẫu, mô hình",
icelandic,ais'lændik,(thuộc) băng đảo,tiếng băng đảo,
definable,di'fainəbl,có thể định nghĩa,có thể định rõ,
concentrator,,(Tech) bộ tập trung,,
homeric,hou'merik,(thuộc) Hô-me; theo phong cách Hô-me (nhà thờ lớn Hy lạp),,
convexity,kɔn'veksiti,tính lồi,độ lồi,
senatorial,",senə'tɔ:riəl",(thuộc) thượng nghị viện; (thuộc) thượng nghị sĩ,,
salvaged,,"được cứu vớt, được thu nhặt lại",,
insolence,'insələns,"sự xấc láo, sự láo xược; tính xấc láo, tính láo xược; lời láo xược",,
blissful,'blisful,"hạnh phúc, sung sướng",,
foaming,,"sự sủi bọt, sự nổi bọt, sự tạo bọt",,
darwinian,dɑ:'winiən,(thuộc) học thuyết Đắc-uyn,người theo học thuyết Đắc-uyn,
citrate,,một loại muối của axit citric,,
entice,in'tais,"dụ dỗ, cám dỗ, lôi kéo",nhử (chim...) vào bẫy,
darwinism,'dɑ:winizm,học thuyết Đắc-uyn,,
changeable,'tʃeindʤəbl,"dễ thay đổi, hay thay đổi",có thể thay đổi,
liberator,'libəreitə,"người giải phóng, người giải thoát",,
recoup,ri'ku:p,bồi thường,(pháp lý) trừ bớt (số tiền phải trả),
gallic,'gælik,(hoá học) Galic,,
incite,in'sait,khuyến khích,"kích động, xúi giục (ai làm việc gì)",
lumped,,lấy chung; tập trung,,
unrelenting,' nri'lenti,"không nguôi, không bớt, không gim","tàn nhẫn, không thưng xót (người)",
domed,doumd,hình vòm,có vòm,
incisive,in'saisiv,sắc bén; nhọn,"sắc sảo, sâu sắc","thấm thía, chua cay"
baptismal,bæp'tizmel,(tôn giáo) (thuộc) lễ rửa tội,có tính chất thử thách đầu tiên,tên thánh
hawker,'hɔ:kə,người đi săn bằng chim ưng,người nuôi chim ưng,người bán hàng rong
interrelation,'intəri'leiʃn,quan hệ qua lại,,
educative,'edju:kətiv,có tác dụng giáo dục,thuộc sự giáo dục,
reductive,,chất khử,"giảm bớt, rút gọn, thu nhỏ",hoàn nguyên
cartage,'kɑ:tidʤ,"sự chuyên chở bằng xe bò, sự chuyên chở bằng xe ngựa","cước chuyên chở bằng xe bò, cước chuyên chở bằng xe ngựa",
lagging,'lægiɳ,sự đi chậm đằng sau,đi chậm đằng sau,
prudently,,xem prudent,,
withstanding,wi 'st ndi,sự chống cự; sự chịu đựng,,
monarchical,mɔ'nɑ:kəl,"(thuộc) vua, (thuộc) quốc vương; (thuộc) chế độ quân ch",,
surrealism,sə'riəlizm,(nghệ thuật) chủ nghĩa siêu hiện thực,,
halter,'hɔ:ltə,dây thòng lọng,sự chết treo,((thường) + up) buộc dây thòng lọng (vào cổ...)
extricate,'ekstrikəbl,"gỡ, gỡ thoát, giải thoát","(hoá học) tách ra, cho thoát ra",
calvinism,'kælvinizm,thuyết Can-vin,,
dweller,'dwelə,người ở,ngựa đứng chững lại (trước khi vượt rào),
authorial,ɔ:'θɔ:riəl,(thuộc) tác giả,,
entrant,'entrənt,người vào (phòng...),người mới vào (nghề...),người đăng tên (dự thi...)
montage,mɔn'tɑ:ʤ,(điện ảnh) sự dựng phim,,
casement,'keismənt,khung cánh cửa sổ,cửa sổ hai cánh ((cũng) casement window),(thơ ca) cửa sổ
venting,,"sự thải ra không trung (khói, hơi...)",sự làm cho thông thoáng,sự thông gió
invisibility,"in,vizə'biliti","tính không thể trông thấy được, tính vô hình",tính không thể gặp được (ở một lúc nào đó),
ruefully,,"buồn bã, buồn rầu, rầu rự, phiền muộn","đáng thương, thảm não, tội nghiệp",
bps,,"(vt của bits per second) số bit trong mỗi giây, bit/giây",,
surreal,,không giống thực tế,kỳ quái; kỳ dị,
unchangeable,ʌn'tʃeindʤəbl,không thay đổi,,
uncultivated,,không cày cấy; bỏ hoang,hoang; dại (cây cối),không được trau dồi
greased,,được tra mỡ; được bôi trơn,,
amide,'æmaid,(hoá học) Amit,,
lobed,,có dạng thùy,,
subduction,səb'dʌkʃ,"sự giảm, sự rút, sự trừ",,
sheathing,,"lớp bọc ngoài, lớp đậy phủ (cho các bộ phận của một toà nhà )",,
deductibility,,xem deductible,,
contrive,kən'traiv,"nghĩ ra, sáng chế ra","trù tính, trù liệu, tính toán; bày đặt, xếp đặt","xoay xở, lo liệu (việc nhà...)"
revolting,ri'voultiɳ,gây phẫn nộ,,
reflexivity,,tính phản xạ,,
ineffable,in'efəbl,"không tả được, không nói lên được","không thể nói ra được, huý",
undemocratic,,không dân chủ; phản dân chủ,,
ductus,,(giải phẩu) ống,ductus arteriosus,ống động mạch
analogical,",ænə'lɔdʤikəl",sắp đặt lấy tính giống nhau làm tiêu chuẩn,"tương tự, giống nhau",(triết học) theo phép loại suy
efferent,'efərənt,"(sinh vật học) ra, đi ra (mạch máu); ly tâm (dây thần kinh)",,
hegelian,hei'gi:ljən,(thuộc) Hê-gen,người theo thuyết Hê-gen,
viciously,,"xấu xa, hằn học","sa vào tội lỗi, bị sa đoạ, đồi bại",hoang dã và nguy hiểm (thú vật)
restlessly,,"không ngừng, không nghỉ","không nghỉ được, không ngủ được, thao thức","bồn chồn, áy náy, không yên, luôn luôn động đậy, hiếu động"
stoutly,,"chắc, khoẻ, bền","quả quyết, dũng cảm, can đảm; kiên cường, cứng cáp",mập mạp; to khoẻ; hơi béo (người)
orientalism,",ɔ:ri'entəlizm",đông phương học,phong cách phương đông,
concurrency,,(Tech) đồng thời,,
speculator,'spekjuleitə,người hay suy đoán,người đầu cơ tích trữ,
mage,meidʤ,"đạo sĩ, pháp sư, thầy phù thuỷ","nhà bác học, nhà thông thái",
riotous,'raiətəs,"ồn ào, om sòm, huyên náo; hay làm ồn, hay quấy phá ầm ĩ (người)","hỗn loạn, náo loạn","bừa bâi, phóng đãng"
soberly,,xem sober,,
calvinist,'kælvinist,người theo thuyết Can-vin,theo thuyết Can-vin,
encore,ɔɳ'kɔ:,"(sân khấu) nữa!, hát lại!; múa lại!",(sân khấu) bài hát lại!; điệu múa lại (theo yêu cầu người xem),"(sân khấu) mời (diễn viên...) ra (hát, múa...) lại; đòi diễn viên hát lại; đòi diễn viên múa lại"
plastering,,việc trát vữa,lớp vữa trát,
adventitious,",ædven'tiʃəs","ngẫu nhiên, tình cờ",ngoại lai,(pháp lý) không do thừa kế trực tiếp
inventiveness,in'ventivnis,"tài phát minh, tài sáng chế, óc sáng tạo",,
rote,rout,"sự học vẹt, sự nhớ vẹt",,
matting,'mætiɳ,chiếu thảm,nguyên liệu dệt chiếu; nguyên liệu dệt thảm,
incitement,",insai'teiʃn",sự khuyến khích,"sự kích động, sự xúi giục",
inductively,,xem inductive,,
impious,'impiəs,"không tín ngưỡng, không kính Chúa, nghịch đạo","(từ hiếm,nghĩa hiếm) bất kính, bất hiếu",
gallantly,'gæləntli,"gan dạ, dũng cảm","nịnh đầm, lịch sự với phụ nữ; lả lơi",
basilar,'bæsilə,"ở đáy, ở nền",cơ sở,
historicity,",histə'risiti",tính chất lịch sử; tính chất có thực (của một sự kiện),,
espouse,is'pauz,lấy làm vợ,gả (con gái),"tán thành, theo (một thuyết, một phong trào...)"
temperamental,",tempərə'mentl","(thuộc) khí chất, (thuộc) tính khí","hay thay đổi, bất thường; đồng bóng (tính tình)",
entreat,in'tri:t,"khẩn nài, khẩn khoản, nài xin",,
rickety,'rikiti,(y học) mắc bệnh còi xương,còi cọc (người),"lung lay, khập khiễng, ọp ẹp"
comprehensiveness,",kɔmpri'hensivnis",tính chất bao hàm; tính chất toàn diện,"sự mau hiểu, sự sáng ý",
magisterial,",mædʤis'tiəriəl",(thuộc) thầy,(thuộc) quan toà,quyền uy; hách dịch
incrementally,,"gia tăng, tăng thêm",,
zealously,,"hăng hái, sốt sắng",,
leninist,'leninist,người theo chủ nghĩa Lê-nin,(thuộc) chủ nghĩa Lê-nin; theo chủ nghĩa Lê-nin,
perpendicularly,,"vuông góc, trực giao",thẳng đứng,dốc đứng (đá)
psychotherapist,,người chữa bệnh bằng liệu pháp tâm lý,,
triable,'traiəbl,"có thể thử, làm thử được","(pháp lý) có thể xử, có thể xét xử được",
enticing,,"hấp dẫn, lôi cuốn, thú vị",,
crested,,có biểu tượng riêng,(nói về chim) có mào,
